time,stim,spike
0.091,0,-0.00528
0.092,0,0.00827
0.093,0,0.00342
0.094,0,0.00861
0.095,0,0.00229
0.096,0,-0.00497
0.097,0,0.0065
0.098,0,-0.00211
0.099,0,0.00601
0.1,0,7e-4
0.101,0,0.00897
0.102,0,0.00443
0.103,0,0.0051
0.104,0,0.00266
0.105,0,0.00269
0.106,0,4.9e-4
0.107,0,0.01172
0.108,0,0.00171
0.109,0,-0.00266
0.11,0,0.0087
0.111,0,0.00641
0.112,0,0.004
0.113,0,0.00293
0.114,0,0.00513
0.115,0,0.00696
0.116,0,0.01086
0.117,0,0.00305
0.118,0,0.005
0.119,0,0.00177
0.12,0,0.00323
0.121,0,0
0.122,0,0.00305
0.123,0,0.00137
0.124,0,0.00369
0.125,0,-0.00546
0.126,0,0.00726
0.127,0,0.0018
0.128,0,0.00363
0.129,0,0.00647
0.13,0,-0.00299
0.131,0,0.00577
0.132,0,-0.00128
0.133,0,0.00204
0.134,0,0.00204
0.135,0,0.00464
0.136,0,0.00455
0.137,0,7.3e-4
0.138,0,0.00754
0.139,0,0.00198
0.14,0,0.00266
0.141,0,0.00256
0.142,0,0.00485
0.143,0,0.00211
0.144,0,0.00751
0.145,0,0.00781
0.146,0,6.4e-4
0.147,0,0.00513
0.148,0,0.00238
0.149,0,0.00104
0.15,0,0.00436
0.151,0,0.00406
0.152,0,0.00635
0.153,0,0.00281
0.154,0,0.00119
0.155,0,0.00769
0.156,0,0.00259
0.157,0,0.00806
0.158,0,9.8e-4
0.159,0,0.00208
0.16,0,0.0033
0.161,0,1.2e-4
0.162,0,0.00104
0.163,0,-3.7e-4
0.164,0,0.00757
0.165,0,0.00443
0.166,0,0.00198
0.167,0,-1.2e-4
0.168,0,0.00446
0.169,0,0.00574
0.17,0,0.00183
0.171,0,5.2e-4
0.172,0,-0.0011
0.173,0,0.00647
0.174,0,0.0033
0.175,0,0.00137
0.176,0,-4e-4
0.177,0,0.0025
0.178,0,0.00693
0.179,0,-3.4e-4
0.18,0,-0.00311
0.181,0,0.00397
0.182,0,0.00119
0.183,0,0.00165
0.184,0,0.00168
0.185,0,0.00171
0.186,0,0.00146
0.187,0,0.00232
0.188,0,0.00192
0.189,0,1.5e-4
0.19,0,0.00256
0.191,0,0.00223
0.192,0,0.00394
0.193,0,8.5e-4
0.194,0,0.00656
0.195,0,0.00986
0.196,0,0.00644
0.197,0,0.00385
0.198,0,-0.0037200000000000002
0.199,0,0.0083
0.2,0,-6.7e-4
0.201,0,0.00421
0.202,0,0.00125
0.203,0,-0.00192
0.204,0,0.00443
0.205,0,1.8e-4
0.206,0,-0.00702
0.207,0,0.00607
0.208,0,-7.6e-4
0.209,0,-0.0015
0.21,0,0.00244
0.211,0,0.0083
0.212,0,0.00543
0.213,0,-4e-4
0.214,0,0.00522
0.215,0,-0.0018
0.216,0,-0.00174
0.217,0,-6.7e-4
0.218,0,0.00241
0.219,0,0.00229
0.22,0,0.0065
0.221,0,0.00656
0.222,0,-9.5e-4
0.223,0,0.00311
0.224,0,-3.4e-4
0.225,0,0.00348
0.226,0,0.0022
0.227,0,0.00122
0.228,0,0.00159
0.229,0,0.00104
0.23,0,0.00351
0.231,0,0.00443
0.232,0,0.00385
0.233,0,0.00726
0.234,0,0.00626
0.235,0,0.00403
0.236,0,0.00241
0.237,0,0.00522
0.238,0,5.2e-4
0.239,0,9.8e-4
0.24,0,0.00278
0.241,0,0.0015
0.242,0,0.00504
0.243,0,0.00287
0.244,0,0.00357
0.245,0,-1.2e-4
0.246,0,0.0072
0.247,0,0.00439
0.248,0,0.00177
0.249,0,0.00293
0.25,0,0.00592
0.251,0,0.00327
0.252,0,0.00439
0.253,0,-3.7e-4
0.254,0,0.00287
0.255,0,0.00327
0.256,0,0.00803
0.257,0,0.00247
0.258,0,-4e-4
0.259,0,0.00162
0.26,0,0.00546
0.261,0,0.00134
0.262,0,0.00903
0.263,0,0.00198
0.264,0,0.00214
0.265,0,-6.1e-4
0.266,0,0.00562
0.267,0,-0.00119
0.268,0,0.00418
0.269,0,2.1e-4
0.27,0,-6.4e-4
0.271,0,0.00369
0.272,0,-7.9e-4
0.273,0,-0.00131
0.274,0,0.00732
0.275,0,0.00299
0.276,0,0.0015
0.277,0,0.00497
0.278,0,2.1e-4
0.279,0,0.00574
0.28,0,0.00497
0.281,0,-7e-4
0.282,0,-0.00113
0.283,0,0.00513
0.284,0,0.00357
0.285,0,0.00482
0.286,0,0.00125
0.287,0,0.00226
0.288,0,0.0037200000000000002
0.289,0,0.00235
0.29,0,0.00809
0.291,0,0.00214
0.292,0,0.00104
0.293,0,0.00339
0.294,0,0.00156
0.295,0,9.5e-4
0.296,0,0.00516
0.297,0,0.00314
0.298,0,0.00192
0.299,0,0.00427
0.3,0,0.00513
0.301,0,0.00653
0.302,0,0.00259
0.303,0,-1.5e-4
0.304,0,-1.2e-4
0.305,0,0.00507
0.306,0,0.00162
0.307,0,0.00336
0.308,0,0.00641
0.309,0,0.00281
0.31,0,0.00406
0.311,0,0.00595
0.312,0,7.3e-4
0.313,0,0.00153
0.314,0,0.00171
0.315,0,0.00601
0.316,0,6.1e-4
0.317,0,0.00687
0.318,0,-0.00409
0.319,0,3.1e-4
0.32,0,0.00244
0.321,0,0.00781
0.322,0,0.00244
0.323,0,4.9e-4
0.324,0,-0.00119
0.325,0,0.00354
0.326,0,1.2e-4
0.327,0,0.00476
0.328,0,0.0065
0.329,0,0.00818
0.33,0,0.00226
0.331,0,0.0043
0.332,0,0.00403
0.333,0,7.3e-4
0.334,0,-0.00204
0.335,0,0.00418
0.336,0,0.00726
0.337,0,0.00253
0.338,0,0.00388
0.339,0,-4.3e-4
0.34,0,3.7e-4
0.341,0,0.00409
0.342,0,0.00153
0.343,0,0.00998
0.344,0,0.0058
0.345,0,0.00278
0.346,0,0.0018600000000000001
0.347,0,-0.00113
0.348,0,0.0061
0.349,0,0.0047
0.35,0,0.00818
0.351,0,0.00391
0.352,0,0.00714
0.353,0,0.00156
0.354,0,0.00183
0.355,0,0.00327
0.356,0,0.00488
0.357,0,0.0037200000000000002
0.358,0,0.00565
0.359,0,0.00424
0.36,0,0.00275
0.361,0,6.4e-4
0.362,0,0.00531
0.363,0,0.00278
0.364,0,0.00488
0.365,0,0.00119
0.366,0,0.00143
0.367,0,0.00314
0.368,0,0.00247
0.369,0,0.00125
0.37,0,-2.4e-4
0.371,0,0.00241
0.372,0,0.00314
0.373,0,0.00189
0.374,0,-2.7e-4
0.375,0,0.00229
0.376,0,0.00327
0.377,0,0.00421
0.378,0,0.00156
0.379,0,-0.0047
0.38,0,0.00415
0.381,0,0.00275
0.382,0,0.00198
0.383,0,0.00491
0.384,0,0.00272
0.385,0,0.00162
0.386,0,-7.3e-4
0.387,0,0.00391
0.388,0,0.00342
0.389,0,0.00156
0.39,0,0.00757
0.391,0,0.0058
0.392,0,0.00558
0.393,0,-9e-5
0.394,0,0.00104
0.395,0,0.00253
0.396,0,-4.6e-4
0.397,0,-1.2e-4
0.398,0,0.00677
0.399,0,0.005
0.4,0,0.00543
0.401,0,0.00201
0.402,0,0.00415
0.403,0,0.00299
0.404,0,0.00375
0.405,0,0.00107
0.406,0,0.00763
0.407,0,0.00177
0.408,0,0.00165
0.409,0,3.7e-4
0.41,0,0.00696
0.411,0,-8.9e-4
0.412,0,0.0018600000000000001
0.413,0,9.2e-4
0.414,0,4.3e-4
0.415,0,0.00302
0.416,0,-0.00244
0.417,0,0.00806
0.418,0,0.00241
0.419,0,3.4e-4
0.42,0,0.00668
0.421,0,0.00443
0.422,0,0.00348
0.423,0,0.00531
0.424,0,0.00381
0.425,0,-1.5e-4
0.426,0,0.00482
0.427,0,0.00891
0.428,0,6.1e-4
0.429,0,5.5e-4
0.43,0,0.00327
0.431,0,0.00146
0.432,0,-0.00171
0.433,0,0.00217
0.434,0,0.00214
0.435,0,0.00116
0.436,0,0.00177
0.437,0,0.00623
0.438,0,0.00421
0.439,0,0.00293
0.44,0,-4e-4
0.441,0,0.00131
0.442,0,9.8e-4
0.443,0,6.1e-4
0.444,0,0.0018
0.445,0,0.00488
0.446,0,-6.1e-4
0.447,0,0.00415
0.448,0,9.8e-4
0.449,0,0.00623
0.45,0,0.00491
0.451,0,3.7e-4
0.452,0,0.00366
0.453,0,0.00253
0.454,0,0.00137
0.455,0,0.00397
0.456,0,0.00156
0.457,0,0.00711
0.458,0,0.00467
0.459,0,0.00363
0.46,0,0.00876
0.461,0,0.00357
0.462,0,0.00113
0.463,0,0.00162
0.464,0,-0.00159
0.465,0,0.00296
0.466,0,0.00241
0.467,0,0.00626
0.468,0,-0.00311
0.469,0,0.01004
0.47,0,0.00659
0.471,0,0.0033
0.472,0,-0.0033
0.473,0,0.00381
0.474,0,-0.00189
0.475,0,0.00812
0.476,0,0.01004
0.477,0,0.0022
0.478,0,-0.00125
0.479,0,0.00159
0.48,0,0.00848
0.481,0,0.00162
0.482,0,5.8e-4
0.483,0,0.00537
0.484,0,0.00192
0.485,0,0.0061
0.486,0,7.3e-4
0.487,0,0.00714
0.488,0,0.0025
0.489,0,0.00433
0.49,0,0.00116
0.491,0,-0.00101
0.492,0,0.00589
0.493,0,0.00589
0.494,0,9.2e-4
0.495,0,0.00385
0.496,0,-5.5e-4
0.497,0,0.00235
0.498,0,0.00552
0.499,0,0.0025
0.5,0,-6.7e-4
0.501,0,-4.3e-4
0.502,0,0.00696
0.503,0,0.00427
0.504,0,0.0032
0.505,0,0.00198
0.506,0,0.0014
0.507,0,0.00223
0.508,0,0.00323
0.509,0,-0.00153
0.51,0,0.0037200000000000002
0.511,0,0.00436
0.512,0,-0.00177
0.513,0,0.00192
0.514,0,0.00534
0.515,0,0.00595
0.516,0,0.00443
0.517,0,0.00287
0.518,0,0.00354
0.519,0,-3.4e-4
0.52,0,0.01816
0.521,0,-7.3e-4
0.522,0,-0.00607
0.523,0,0.00436
0.524,0,0.0025
0.525,0,0.00333
0.526,0,0.00519
0.527,0,2.4e-4
0.528,0,0.00247
0.529,0,0.00293
0.53,0,0.00436
0.531,0,-0.00159
0.532,0,0.00159
0.533,0,-0.00311
0.534,0,0.00143
0.535,0,0.00546
0.536,0,0.00388
0.537,0,-0.00241
0.538,0,0.00543
0.539,0,-0.00336
0.54,0,-0.00134
0.541,0,9.5e-4
0.542,0,0.00638
0.543,0,0.01343
0.544,0,0.004
0.545,0,-4.6e-4
0.546,0,0.00424
0.547,0,0.00256
0.548,0,0.00623
0.549,0,0.005
0.55,0,0.00211
0.551,0,0.005
0.552,0,0.00864
0.553,0,0.0032
0.554,0,-0.00226
0.555,0,0.00177
0.556,0,0.00555
0.557,0,-0.00146
0.558,0,0.00641
0.559,0,0.00797
0.56,0,0.00644
0.561,0,0.00293
0.562,0,-9e-5
0.563,0,0.00345
0.564,0,0
0.565,0,0.0061
0.566,0,0.00586
0.567,0,0.0037200000000000002
0.568,0,5.8e-4
0.569,0,0.00223
0.57,0,5.8e-4
0.571,0,0.00534
0.572,0,0.00507
0.573,0,-5.8e-4
0.574,0,0.00412
0.575,0,3e-5
0.576,0,0.00192
0.577,0,0.01071
0.578,0,0.00699
0.579,0,0.00177
0.58,0,8.9e-4
0.581,0,6.1e-4
0.582,0,3.7e-4
0.583,0,0.00906
0.584,0,-6.4e-4
0.585,0,6.7e-4
0.586,0,0.00421
0.587,0,0.00668
0.588,0,0.00229
0.589,0,0.0022
0.59,0,0.0022
0.591,0,0.00519
0.592,0,-6e-5
0.593,0,0.00467
0.594,0,0.00357
0.595,0,0.00412
0.596,0,0.00177
0.597,0,0.00323
0.598,0,0.00507
0.599,0,0.00116
0.6,0,6e-5
0.601,0,0.00369
0.602,0,-0.00339
0.603,0,0.00259
0.604,0,0.00323
0.605,0,0.00461
0.606,0,2.4e-4
0.607,0,0.00845
0.608,0,0.00198
0.609,0,0.00183
0.61,0,0.00369
0.611,0,0.0047
0.612,0,0.00339
0.613,0,0.0033
0.614,0,-1.5e-4
0.615,0,0.00751
0.616,0,0.0069
0.617,0,0.00452
0.618,0,0.00269
0.619,0,-0.0033
0.62,0,0.00314
0.621,0,-0.00833
0.622,0,0.00998
0.623,0,0.00568
0.624,0,-0.00113
0.625,0,0.00104
0.626,0,-0.00314
0.627,0,-7.3e-4
0.628,0,-0.00201
0.629,0,0.00684
0.63,0,0.0054
0.631,0,0.0025
0.632,0,0.00656
0.633,0,0.00122
0.634,0,-1.8e-4
0.635,0,0.00165
0.636,0,-8.9e-4
0.637,0,0.00528
0.638,0,0.00165
0.639,0,0.00754
0.64,0,0.00809
0.641,0,-0.00461
0.642,0,-0.00543
0.643,0,0.00613
0.644,0,0.00836
0.645,0,0.00195
0.646,0,0.00195
0.647,0,0.00391
0.648,0,-3.4e-4
0.649,0,-5.8e-4
0.65,0,0.00204
0.651,0,0.00745
0.652,0,0.0054
0.653,0,0.00616
0.654,0,0.00623
0.655,0,0.0018600000000000001
0.656,0,0.00314
0.657,0,0.00491
0.658,0,0.00461
0.659,0,0.00348
0.66,0,0.00494
0.661,0,0.00204
0.662,0,0.0094
0.663,0,0.00598
0.664,0,0.00375
0.665,0,0.00516
0.666,0,0.00156
0.667,0,-5.2e-4
0.668,0,0.00491
0.669,0,0.00235
0.67,0,0.00571
0.671,0,0.00684
0.672,0,0.00345
0.673,0,0.0054
0.674,0,0.00555
0.675,0,0.00269
0.676,0,0.00311
0.677,0,0.00134
0.678,0,0.00192
0.679,0,0.00638
0.68,0,-0.00171
0.681,0,-0.00134
0.682,0,0.00354
0.683,0,0.00418
0.684,0,5.5e-4
0.685,0,3.4e-4
0.686,0,4.3e-4
0.687,0,0.00787
0.688,0,-3.4e-4
0.689,0,0.0033
0.69,0,0.00259
0.691,0,0.00754
0.692,0,0.0037200000000000002
0.693,0,0.00708
0.694,0,-4.3e-4
0.695,0,2.4e-4
0.696,0,0.00476
0.697,0,0.00183
0.698,0,0.00433
0.699,0,0.00818
0.7,0,0.00397
0.701,0,0.00507
0.702,0,0.00592
0.703,0,0.00342
0.704,0,0.00571
0.705,0,0.00522
0.706,0,0.00711
0.707,0,0.00699
0.708,0,-0.00165
0.709,0,0.00272
0.71,0,0.00418
0.711,0,0.00604
0.712,0,-0.00363
0.713,0,0.00708
0.714,0,0.00443
0.715,0,0.0011
0.716,0,0.0058
0.717,0,-4.6e-4
0.718,0,0.00549
0.719,0,0.0018
0.72,0,0.00391
0.721,0,0.00592
0.722,0,7.6e-4
0.723,0,-2.4e-4
0.724,0,0.00528
0.725,0,0.00418
0.726,0,0.00107
0.727,0,0.00626
0.728,0,0.00107
0.729,0,5.8e-4
0.73,0,0.00342
0.731,0,-0.00116
0.732,0,0.00403
0.733,0,0.00439
0.734,0,0.00464
0.735,0,0.00314
0.736,0,0.00287
0.737,0,0.00418
0.738,0,0.00583
0.739,0,8.5e-4
0.74,0,-1.8e-4
0.741,0,0.0015
0.742,0,0.00247
0.743,0,0.00537
0.744,0,0.00189
0.745,0,5.5e-4
0.746,0,0.00229
0.747,0,-0.00247
0.748,0,0.00732
0.749,0,0.00366
0.75,0,0.00201
0.751,0,0.00278
0.752,0,0.005
0.753,0,0.00137
0.754,0,-0.00214
0.755,0,9.8e-4
0.756,0,0.0076
0.757,0,0.00525
0.758,0,0.00342
0.759,0,-7.3e-4
0.76,0,0.00137
0.761,0,8.2e-4
0.762,0,0.0015
0.763,0,0.00668
0.764,0,0.00665
0.765,0,0.00516
0.766,0,0.0018
0.767,0,0.00302
0.768,0,-0.00491
0.769,0,0.0032
0.77,0,0.00568
0.771,0,0.00778
0.772,0,0.0033
0.773,0,0.00195
0.774,0,1.5e-4
0.775,0,0.00211
0.776,0,0.00327
0.777,0,-5.8e-4
0.778,0,0.00153
0.779,0,0.00232
0.78,0,0.00192
0.781,0,0.00116
0.782,0,0.00223
0.783,0,6.7e-4
0.784,0,0.00235
0.785,0,0.00333
0.786,0,0.00381
0.787,0,0.0062
0.788,0,0.00259
0.789,0,0.00299
0.79,0,0.00729
0.791,0,-0.00137
0.792,0,-0.00217
0.793,0,0.00269
0.794,0,1.5e-4
0.795,0,0.00238
0.796,0,-0.00305
0.797,0,0.00342
0.798,0,0.00159
0.799,0,0.00195
0.8,0,0.00211
0.801,0,0.00104
0.802,0,-0.00137
0.803,0,0.00336
0.804,0,0.00644
0.805,0,7.9e-4
0.806,0,0.00388
0.807,0,0.00134
0.808,0,0.00558
0.809,0,-3.1e-4
0.81,0,0.00607
0.811,0,0.00586
0.812,0,0.00146
0.813,0,8.2e-4
0.814,0,-7.3e-4
0.815,0,-5.8e-4
0.816,0,0.00626
0.817,0,6.1e-4
0.818,0,9.2e-4
0.819,0,-0.00793
0.82,0,0.01071
0.821,0,0.0011
0.822,0,0.00153
0.823,0,-2.1e-4
0.824,0,0.00256
0.825,0,-0.00235
0.826,0,0.00473
0.827,0,0.00745
0.828,0,0.004
0.829,0,-6e-5
0.83,0,0.00342
0.831,0,0.00165
0.832,0,7.3e-4
0.833,0,0.00485
0.834,0,0.00168
0.835,0,-6.7e-4
0.836,0,0.00528
0.837,0,0.00558
0.838,0,0.00717
0.839,0,0.00262
0.84,0,0.00165
0.841,0,0.00189
0.842,0,0.00284
0.843,0,0.00174
0.844,0,0.00558
0.845,0,0.00308
0.846,0,0.0036
0.847,0,0.00269
0.848,0,0.00275
0.849,0,0.00577
0.85,0,0.004
0.851,0,0.00763
0.852,0,-0.00525
0.853,0,0.00696
0.854,0,8.5e-4
0.855,0,-5.2e-4
0.856,0,-0.00189
0.857,0,0.00702
0.858,0,0.00476
0.859,0,-0.0014
0.86,0,0.00293
0.861,0,0.00134
0.862,0,-4.6e-4
0.863,0,0.00174
0.864,0,0.00366
0.865,0,0.00858
0.866,0,0.00519
0.867,0,0.00906
0.868,0,0.00241
0.869,0,-0.00269
0.87,0,0.00116
0.871,0,0.00342
0.872,0,0.00488
0.873,0,0.00699
0.874,0,0.00653
0.875,0,-0.00153
0.876,0,0.00278
0.877,0,7e-4
0.878,0,0.00409
0.879,0,0.00739
0.88,0,0.00189
0.881,0,-0.00113
0.882,0,0.00485
0.883,0,0.00568
0.884,0,0.00797
0.885,0,0.00543
0.886,0,0.00253
0.887,0,0.00812
0.888,0,0.00314
0.889,0,4.9e-4
0.89,0,0.00153
0.891,0,0.00412
0.892,0,0.01022
0.893,0,0.00162
0.894,0,0.00357
0.895,0,-0.00104
0.896,0,0.00299
0.897,0,0.00705
0.898,0,5.8e-4
0.899,0,0.00702
0.9,0,0.00208
0.901,0,0.00369
0.902,0,0.00317
0.903,0,0.00314
0.904,0,0.00494
0.905,0,0.00342
0.906,0,0.00797
0.907,0,-3.4e-4
0.908,0,0.00516
0.909,0,0.0069
0.91,0,7.3e-4
0.911,0,6.7e-4
0.912,0,-0.00131
0.913,0,0.0025
0.914,0,0.00156
0.915,0,0.00601
0.916,0,0.00592
0.917,0,0.00229
0.918,0,1.5e-4
0.919,0,-0.00128
0.92,0,0.0025
0.921,0,0.00415
0.922,0,0.00467
0.923,0,0.00253
0.924,0,0.00482
0.925,0,0.00204
0.926,0,3.4e-4
0.927,0,0.00238
0.928,0,0.00137
0.929,0,0.00424
0.93,0,0.00284
0.931,0,-0.00168
0.932,0,0.00687
0.933,0,0.00391
0.934,0,0.00391
0.935,0,0.00827
0.936,0,0.00278
0.937,0,-3.4e-4
0.938,0,0.00281
0.939,0,-3.1e-4
0.94,0,0.00226
0.941,0,0.00421
0.942,0,1.2e-4
0.943,0,0.0043
0.944,0,0.0047
0.945,0,9.5e-4
0.946,0,0.00302
0.947,0,0.00677
0.948,0,2.4e-4
0.949,0,0.00278
0.95,0,-0.0014
0.951,0,0.00385
0.952,0,0.00302
0.953,0,0.00269
0.954,0,0.00775
0.955,0,0.00433
0.956,0,0.00293
0.957,0,0.0015
0.958,0,-0.00165
0.959,1,0.00159
0.96,0,0.00137
0.961,0,0.00909
0.962,0,4.9e-4
0.963,0,0.00482
0.964,0,0.00351
0.965,0,0.00137
0.966,0,-0.00418
0.967,0,0.00369
0.968,0,0.00305
0.969,0,-0.00211
0.97,0,0.00797
0.971,0,0.00458
0.972,0,0.00784
0.973,0,0.00204
0.974,0,0.0015
0.975,0,0.00351
0.976,0,0.00299
0.977,0,0.00238
0.978,0,0.0018
0.979,0,0.00336
0.98,0,0.00327
0.981,0,1.5e-4
0.982,0,0.00247
0.983,0,0.0123
0.984,0,-0.00168
0.985,0,-0.00443
0.986,0,4.3e-4
0.987,0,0.0033
0.988,0,0.0032
0.989,0,0.0058
0.99,0,0.00165
0.991,0,-4.9e-4
0.992,0,-0.00107
0.993,0,0.00269
0.994,0,0.00598
0.995,0,0.00232
0.996,0,0.0047
0.997,0,0.00568
0.998,0,0.00449
0.999,0,-0.00137
1,0,0.00464
1.001,0,8.5e-4
1.002,0,0.00681
1.003,0,0.00266
1.004,0,0.0072
1.005,0,8.9e-4
1.006,0,0.00293
1.007,0,0.00568
1.008,0,0.00363
1.009,0,0.00461
1.01,0,0.0043
1.011,0,0.00626
1.012,0,7e-4
1.013,0,6.4e-4
1.014,0,0.00378
1.015,0,0.00305
1.016,0,7.9e-4
1.017,0,0.0011
1.018,0,0.00366
1.019,0,5.8e-4
1.02,0,0.00671
1.021,0,0.0022
1.022,0,0.00641
1.023,0,-1.2e-4
1.024,0,0.00525
1.025,0,-0.00159
1.026,0,0.00204
1.027,0,8.9e-4
1.028,0,0.00458
1.029,0,-0.00369
1.03,0,0.00418
1.031,0,0.00369
1.032,0,0.0018
1.033,0,-6.1e-4
1.034,0,9.2e-4
1.035,0,0.00299
1.036,0,0.00333
1.037,0,0.00632
1.038,0,0.00259
1.039,0,-2.7e-4
1.04,0,6.7e-4
1.041,0,0.00174
1.042,0,0.00131
1.043,0,0.00293
1.044,0,0.00381
1.045,0,0.0018600000000000001
1.046,0,0.00302
1.047,0,0.0025
1.048,0,0.00238
1.049,0,-0.00223
1.05,0,0.00217
1.051,0,0.00308
1.052,0,0.00299
1.053,0,0.00558
1.054,0,0.0025
1.055,0,8.2e-4
1.056,0,0.00143
1.057,0,0.00589
1.058,0,-2.7e-4
1.059,0,-0.0015
1.06,0,-3.1e-4
1.061,0,0.00226
1.062,0,0.01294
1.063,0,0.00409
1.064,0,0.00507
1.065,0,0.00934
1.066,0,0.00525
1.067,0,0.00244
1.068,0,0.00305
1.069,0,0.00317
1.07,0,0.0051
1.071,0,1.5e-4
1.072,0,0.00214
1.073,0,0.00546
1.074,0,0.00427
1.075,0,0.00714
1.076,0,0.01489
1.077,0,0.00436
1.078,0,0.00409
1.079,0,0.00412
1.08,0,0.0014
1.081,0,9.5e-4
1.082,0,-0.00146
1.083,0,0.00168
1.084,0,0.00504
1.085,0,-0.00195
1.086,0,9.2e-4
1.087,0,0.00168
1.088,0,-0.00211
1.089,0,0.00357
1.09,0,-0.00143
1.091,0,0.00266
1.092,0,0.00241
1.093,0,0.00464
1.094,0,0.00571
1.095,0,8.2e-4
1.096,0,0.00192
1.097,0,0.00555
1.098,0,-0.00247
1.099,0,0.00336
1.1,0,0.00208
1.101,0,0.0047
1.102,0,-6.4e-4
1.103,0,0.00385
1.104,0,0.00565
1.105,0,0.00104
1.106,0,0.00644
1.107,0,9.2e-4
1.108,0,0.00366
1.109,0,0.0036
1.11,0,0.00455
1.111,0,3.7e-4
1.112,0,0.0036
1.113,0,0.00262
1.114,0,0.00635
1.115,0,0.00366
1.116,0,-0.00208
1.117,0,0.00522
1.118,0,0.00302
1.119,0,-2.7e-4
1.12,0,-0.00177
1.121,0,0.00323
1.122,0,0.00323
1.123,0,0.00555
1.124,0,0.00281
1.125,0,0.00546
1.126,0,0.00211
1.127,0,0.00235
1.128,0,-0.0025
1.129,0,0.0033
1.13,0,0.0018
1.131,0,0.0065
1.132,0,0.00302
1.133,0,0.00687
1.134,0,0.00757
1.135,0,0.00351
1.136,0,0.00299
1.137,0,0.00809
1.138,0,7.3e-4
1.139,0,9e-5
1.14,0,0.00177
1.141,0,0.00757
1.142,0,0.00208
1.143,0,0.00317
1.144,0,0.00455
1.145,0,0.00302
1.146,0,0.0058
1.147,0,0.0025
1.148,0,0.00177
1.149,0,9.8e-4
1.15,0,0.00409
1.151,0,0.00415
1.152,0,0.01007
1.153,0,-0.00235
1.154,0,0.00409
1.155,0,3.7e-4
1.156,0,0.00339
1.157,0,0.00854
1.158,0,0.00671
1.159,0,-7e-4
1.16,0,0.00229
1.161,0,-9e-5
1.162,0,0.00494
1.163,0,0.00223
1.164,0,0.00439
1.165,0,0.00574
1.166,0,0.00238
1.167,0,-0.00275
1.168,0,0.00159
1.169,0,-6.1e-4
1.17,0,-3.1e-4
1.171,0,0.0033
1.172,0,0.00302
1.173,0,0.00488
1.174,0,6.1e-4
1.175,0,0.00293
1.176,0,0.00235
1.177,0,0.00613
1.178,0,0.00388
1.179,0,-9.2e-4
1.18,0,-7.9e-4
1.181,0,6.7e-4
1.182,0,9.2e-4
1.183,0,0.00284
1.184,0,0.00543
1.185,0,-0.00369
1.186,0,0.00757
1.187,0,0.00507
1.188,0,-6.1e-4
1.189,0,-0.00204
1.19,0,0.00635
1.191,0,7.9e-4
1.192,0,0.00317
1.193,0,4.6e-4
1.194,0,0.01636
1.195,0,-9e-5
1.196,0,0.00797
1.197,0,-0.00299
1.198,0,0.00153
1.199,0,4.9e-4
1.2,0,0.00555
1.201,0,0.00433
1.202,0,0.00403
1.203,0,-2.1e-4
1.204,0,0.00333
1.205,0,-8.2e-4
1.206,0,0.00909
1.207,0,5.8e-4
1.208,0,6.4e-4
1.209,0,-0.00848
1.21,0,0.00278
1.211,0,5.2e-4
1.212,0,0.00302
1.213,0,0.00284
1.214,0,0.00574
1.215,0,0.00552
1.216,0,0.00256
1.217,0,-4.9e-4
1.218,0,0.00253
1.219,0,0.00461
1.22,0,-0.0015
1.221,0,0.00653
1.222,0,0.00119
1.223,0,0.00635
1.224,0,0.0011
1.225,0,-6e-5
1.226,0,6e-5
1.227,0,1.2e-4
1.228,0,0.00571
1.229,0,0.0022
1.23,0,0.00287
1.231,0,-0.00424
1.232,0,0.00308
1.233,0,0.00464
1.234,0,0.00467
1.235,0,9e-5
1.236,0,0.00818
1.237,0,0.00272
1.238,0,-0.0029
1.239,0,0.00879
1.24,0,-0.00647
1.241,0,0.00681
1.242,0,0.00699
1.243,0,8.9e-4
1.244,0,0.0076
1.245,0,-0.00238
1.246,0,0.00262
1.247,0,0.00516
1.248,0,0.00238
1.249,0,0.00504
1.25,0,0.00153
1.251,0,0.00586
1.252,0,0.00626
1.253,0,0.00296
1.254,0,0.0037200000000000002
1.255,0,0.00299
1.256,0,0.0029
1.257,0,0.00198
1.258,0,0.00656
1.259,0,-0.00192
1.26,0,0.00476
1.261,0,0.00546
1.262,0,-2.4e-4
1.263,0,0.00647
1.264,0,0.00378
1.265,0,-0.00256
1.266,0,0.00568
1.267,0,-9e-5
1.268,0,0.0033
1.269,0,-0.00125
1.27,0,0.00327
1.271,0,-1.8e-4
1.272,0,0.00375
1.273,0,2.7e-4
1.274,0,0.0036
1.275,0,0.00272
1.276,0,0.0036
1.277,0,9.8e-4
1.278,0,-2.7e-4
1.279,0,0.00391
1.28,0,0
1.281,0,0.00195
1.282,0,0.00351
1.283,0,0.00366
1.284,0,0.00882
1.285,0,0.00125
1.286,0,0.01471
1.287,0,0.00293
1.288,0,0.00662
1.289,0,0.0029
1.29,0,0.00766
1.291,0,0.0015
1.292,0,0.00101
1.293,0,0.00418
1.294,0,0.0025
1.295,0,0.0076
1.296,0,0.00143
1.297,0,0.00107
1.298,0,0.00226
1.299,0,0.0018
1.3,0,0.00677
1.301,0,-0.00134
1.302,0,0.00562
1.303,0,0.00409
1.304,0,0.0036
1.305,0,-0.0011
1.306,0,0.0036
1.307,0,3.4e-4
